x	z
-1.361688781158979111e+01 4.234713652850778942e+01
-1.254672391499487460e+01 4.154435118831897000e+01
-1.141623156545722750e+01 4.053145399508496638e+01
-1.025771539367576679e+01 3.937936425381072070e+01
-9.099601208682109643e+00 3.815452517269509514e+01
-7.966267287061192803e+00 3.691448591308812155e+01
-6.876209408513462407e+00 3.568879771868088824e+01
-5.842738427181951799e+00 3.450010189324608945e+01
-4.875272597785997419e+00 3.336410720582048839e+01
-3.979360249787821324e+00 3.228881237812021254e+01
-3.157162554265685372e+00 3.127583706079528625e+01
-2.408100567230390787e+00 3.032437042945810290e+01
-1.728927895123768543e+00 2.943037723678341067e+01
-1.115836614811035243e+00 2.858971781186273375e+01
-5.645403648562652421e-01 2.779831180698143811e+01
-7.027434552335209972e-02 2.705213819762023064e+01
3.722046812263357651e-01 2.634723528245180191e+01
7.686420831074758375e-01 2.567969747989637597e+01
1.125398579158113144e+00 2.504599719575231020e+01
1.447359725063330771e+00 2.444388108633053847e+01
1.738944723327340514e+00 2.387155547906488806e+01
2.004627048544217693e+00 2.332748172786192953e+01
2.248934447398334147e+00 2.281037621310013108e+01
2.476448938663679655e+00 2.231921034163134365e+01
2.691805600976880708e+00 2.185321109970076492e+01
2.898839379794193150e+00 2.141219095057516242e+01
3.099918061939577640e+00 2.099666389963531543e+01
3.297436828138101461e+00 2.060727014612547237e+01
3.493849485222862317e+00 2.024480139647844013e+01
3.691668466135282323e+00 1.991020086431503344e+01
3.893464829924542236e+00 1.960456327044500213e+01
4.101868261748427003e+00 1.932913484286562067e+01
4.319171140072016968e+00 1.908550204077748447e+01
4.546582304249592532e+00 1.887605859320718693e+01
4.785264082077468117e+00 1.870350887121026062e+01
5.036380418812321125e+00 1.857078724496462030e+01
5.301094663203050672e+00 1.848105887897732202e+01
5.580569567490019978e+00 1.843771973208478698e+01
5.875967287406179906e+00 1.844439655745241780e+01
6.188449382176559155e+00 1.850494690257494312e+01
6.518694176382003214e+00 1.862277280671114355e+01
6.866037669605366212e+00 1.880163395370925983e+01
7.230553741578103377e+00 1.904848202713404959e+01
7.611735709002300787e+00 1.936914942556342467e+01
8.008380806936751029e+00 1.976809860329780122e+01
8.418590188798571461e+00 2.024842207036146391e+01
8.839768926362134849e+00 2.081184239250170265e+01
9.268626009759644901e+00 2.145871219118952311e+01
9.701174347479906146e+00 2.218801414361772473e+01
1.013273076637015713e+01 2.299736098270366824e+01
1.055813782990678540e+01 2.388327443161731622e+01
1.097155985099987063e+01 2.483876667433090546e+01
1.136421955434234299e+01 2.584851612793435294e+01
1.172743524055451125e+01 2.689515540500454094e+01
1.205299774752199227e+01 2.795995872499555190e+01
1.233317045039482096e+01 2.902284191423559889e+01
1.256068926158884125e+01 3.006236240593162634e+01
1.272876263078484627e+01 3.105571924016693686e+01
1.283107154492838653e+01 3.197875306389915551e+01
1.286194982046969137e+01 3.280520285492150379e+01
1.281869211349077275e+01 3.351079195559184143e+01
1.270143072874912171e+01 3.408512241468692139e+01
1.251201496277216130e+01 3.452202148310689012e+01
1.225401226371563901e+01 3.481845403045724652e+01
1.193270823136365166e+01 3.497452254504715796e+01
1.155510661712954956e+01 3.499346713388957397e+01
1.112992932405456337e+01 3.488166552270190124e+01
1.066761640680866918e+01 3.464863305590544229e+01
1.017916870986866940e+01 3.430857498646504666e+01
9.671427465970721116e+00 3.388301543755785161e+01
9.153709055676976902e+00 3.338658689316891781e+01
8.634836780975504666e+00 3.283261974528333127e+01
8.122571466608206947e+00 3.223407168716082083e+01
7.623611460072288182e+00 3.160352771333748834e+01
7.143592631618054689e+00 3.095320011962324713e+01
6.687088374250070189e+00 3.029492850310303709e+01
6.257687726850384102e+00 2.963656960475422864e+01
5.857594778272230407e+00 2.897929562860327124e+01
5.487997798813825767e+00 2.832693998951862824e+01
5.149684469588568625e+00 2.768274235872612721e+01
4.843047455851104743e+00 2.704926974843595389e+01
4.568084406995886582e+00 2.642841651183990592e+01
4.324397956557992195e+00 2.582140434311279620e+01
4.111187749065836172e+00 2.522879295066196903e+01
3.926900616643091091e+00 2.465129170867177777e+01
3.770281498522931152e+00 2.408949671858591302e+01
3.640355497192525380e+00 2.354371637791432548e+01
3.536095079428176469e+00 2.301429528284008441e+01
3.456420076294767441e+00 2.250161422821706481e+01
3.400197683146116923e+00 2.200609020757113399e+01
3.366242459625020444e+00 2.152817641310118546e+01
3.353316329663014628e+00 2.106836223567700017e+01
3.360128572534766267e+00 2.062717331614845762e+01
3.385568198208507518e+00 2.020541563527358164e+01
3.429575351345622192e+00 1.980382122177031334e+01
3.492352783793771565e+00 1.942306272819183377e+01
3.574049950755791905e+00 1.906409051029721624e+01
3.674763010789789064e+00 1.872813262705091120e+01
3.794534825808834277e+00 1.841669484062366280e+01
3.933354961081398038e+00 1.813156061639109140e+01
4.091159685231192000e+00 1.787479112293450001e+01
4.267831970236772854e+00 1.764872523204131127e+01
4.463201491432218226e+00 1.745597951870399100e+01
4.677482429950707399e+00 1.729931433368576776e+01
4.912105727896139307e+00 1.718189175877586550e+01
5.168051927240296273e+00 1.710771480307735359e+01
5.446041296026061573e+00 1.708112297967252147e+01
5.746556414534792268e+00 1.710677755903235919e+01
6.069842175285609542e+00 1.718966156901632658e+01
6.415905783036672361e+00 1.733507979487247752e+01
6.784516754784348791e+00 1.754865877923741735e+01
7.175206919763702729e+00 1.783634682213652667e+01
7.587270419447365910e+00 1.820441398098311581e+01
8.019557156982154211e+00 1.865862711292268727e+01
8.469477939110889864e+00 1.920165001138390792e+01
8.934791043918000497e+00 1.984094784302628156e+01
9.412296509530149180e+00 2.058139755311607644e+01
9.897558262152287512e+00 2.142399681314204329e+01
1.038490411606832176e+01 2.236586402081645275e+01
1.086742577363972018e+01 2.340023830007236327e+01
1.133697882530760026e+01 2.451647950106763219e+01
1.178418274959133782e+01 2.570006820018230798e+01
1.219842091308919407e+01 2.693260570002015442e+01
1.257047349255856439e+01 2.819460192592288550e+01
1.289083012621506974e+01 2.945651115418372612e+01
1.314711249883261601e+01 3.068106459922829998e+01
1.332954283264533224e+01 3.183518740120298673e+01
1.343099463148660355e+01 3.289008367125316568e+01
1.344699268078829135e+01 3.382123649151965594e+01
1.337571304758085233e+01 3.460840791514011272e+01
1.321798308049361559e+01 3.523563896624690983e+01
1.297622718206578085e+01 3.569039681841483258e+01
1.265270898709235681e+01 3.596569509914031926e+01
1.225644207368475946e+01 3.606736778032232849e+01
1.179757514774025573e+01 3.600539530003575095e+01
1.128672790322729114e+01 3.579312417355011888e+01
1.073499102218487700e+01 3.544726699332954922e+01
1.015392617472420156e+01 3.498790242903385916e+01
9.555566019026251467e+00 3.443847522751702428e+01
8.952315661880145825e+00 3.382511146647191680e+01
8.354588988901276991e+00 3.316473257058120083e+01
7.770356164587124859e+00 3.246950484049799712e+01
7.206476119625996546e+00 3.175119561373674415e+01
6.668658898982940286e+00 3.102013874143769101e+01
6.161465661901245561e+00 3.028523458836897575e+01
5.688308681900156927e+00 2.955395003292350253e+01
5.251451346776413232e+00 2.883231846712101287e+01
4.852006849001629263e+00 2.812493357885250234e+01
4.489563126806481286e+00 2.743295250554555409e+01
4.163000215593222642e+00 2.675621354669416263e+01
3.871258464862523230e+00 2.609551900415640802e+01
3.613106060164717803e+00 2.545144883664097790e+01
3.387139023098565183e+00 2.482436065970435379e+01
3.191781211312099575e+00 2.421438974575270464e+01
3.025284318502304171e+00 2.362144902404098445e+01
2.885667751232782852e+00 2.304529708770623131e+01
2.770981067626711702e+00 2.248590875618562279e+01
2.680013121688584299e+00 2.194317648996524994e+01
2.611597629579116564e+00 2.141703184448981290e+01
2.564546723471282874e+00 2.090747611693635122e+01
2.537650951550594502e+00 2.041458034621577866e+01
2.529679278015022348e+00 1.993848531297217264e+01
2.539379083075010701e+00 1.947940153958411003e+01
2.565546817981367855e+00 1.903762748038177932e+01
2.607924821079997901e+00 1.861364056715057558e+01
2.666558140344941208e+00 1.820787734588845197e+01
2.741458429531957286e+00 1.782094281147805859e+01
2.832677541209082772e+00 1.745365741911177082e+01
2.940307526756737122e+00 1.710705708429114935e+01
3.064480636367404642e+00 1.678239318282791004e+01
3.205369319046094567e+00 1.648113255084243178e+01
3.363200318128474198e+00 1.620497463220346290e+01
3.538709411714563657e+00 1.595609753329610569e+01
3.732943593868047305e+00 1.573666393063432523e+01
3.946893822965189536e+00 1.554925224659635141e+01
4.181541996873355593e+00 1.539704064835479080e+01
4.437860952950447135e+00 1.528380704787686284e+01
4.716814468045905429e+00 1.521392910192374437e+01
5.019357258500053653e+00 1.519238421205102441e+01
5.346434980144506355e+00 1.522474952460863129e+01
5.698984228301212873e+00 1.531720193074070657e+01
6.077801242737034038e+00 1.547623227538091051e+01
6.482515364430931903e+00 1.570705868432007968e+01
6.914140935802294052e+00 1.602006650346507044e+01
7.373170741682137930e+00 1.642564583736099237e+01
7.858949170206015467e+00 1.693268321910295882e+01
8.369672212814661449e+00 1.754856161033668016e+01
8.902387464252520033e+00 1.827916040125664665e+01
9.452994122569934987e+00 1.912885541060875028e+01
1.001624298912210342e+01 2.010051888568935397e+01
1.058573646856783057e+01 2.119551950234282245e+01
1.115411285132072372e+01 2.241351714126153993e+01
1.171277443208936830e+01 2.374551205715816948e+01
1.224886047937306799e+01 2.517083896691706002e+01
1.274904990940158456e+01 2.666416569473202003e+01
1.320017075891179203e+01 2.819596647926962518e+01
1.358920018514612771e+01 2.973252197366525351e+01
1.390326446585318187e+01 3.123591924552508203e+01
1.412963899928685052e+01 3.266405177692185902e+01
1.425598843320254971e+01 3.397002242625016066e+01
1.427485005758124359e+01 3.510488858302025506e+01
1.418285617249891040e+01 3.604342839109051511e+01
1.397991127166673664e+01 3.677067030184367979e+01
1.366966762324680040e+01 3.727816827466931215e+01
1.325952526985180313e+01 3.756400177696475851e+01
1.276063202854630241e+01 3.763277578413453028e+01
1.218788349084495692e+01 3.749562077959151907e+01
1.155944718662809478e+01 3.717082880132954159e+01
1.088705262171936106e+01 3.669417191736572903e+01
1.018506255574208197e+01 3.609670485437709431e+01
9.469012043310797822e+00 3.540434299897960813e+01
8.752591105243791247e+00 3.464210597991448992e+01
8.047644728565117589e+00 3.383411766805039633e+01
7.364172866501547787e+00 3.300360617638017402e+01
6.710382753567924574e+00 3.216930115565449455e+01
6.092070125703648920e+00 3.133641709982099499e+01
5.512852403634526333e+00 3.051204875914735482e+01
4.975260507804323495e+00 2.970198229168900639e+01
4.480772614744155113e+00 2.891025569209364221e+01
4.029814157073850822e+00 2.813915879160345668e+01
3.621756706704974516e+00 2.738924811415166616e+01
3.254941172048595455e+00 2.666065932558074891e+01
2.927297957638617110e+00 2.595337132817946468e+01
2.636640992168258535e+00 2.526688287467020189e+01
2.380632860106314030e+00 2.460060046621029528e+01
2.156784801697959608e+00 2.395383835239359982e+01
1.962456324122902052e+00 2.332581858628238081e+01
1.794848420350030338e+00 2.271575245727715142e+01
1.651785863807809118e+00 2.212299560030313827e+01
1.531395891124331943e+00 2.154695327364460411e+01
1.431796074933565865e+00 2.098706908971088225e+01
1.351094323874840297e+00 2.044282501503391813e+01
1.287388882593164308e+00 1.991374137026954827e+01
1.238768331739301454e+00 1.939937683019857673e+01
1.203616316391806551e+00 1.889936824407840632e+01
1.181217858892912309e+00 1.841345620853916643e+01
1.170850303774090051e+00 1.794137750991296087e+01
1.171819102268795154e+00 1.748290983742989368e+01
1.183463985149620257e+00 1.703787299490815954e+01
1.205158962728351657e+00 1.660612890075509185e+01
1.236312389537476575e+00 1.618758160879705343e+01
1.276629434746401559e+00 1.578221776470265247e+01
1.326261732975655416e+00 1.539004873939724405e+01
1.385375947694631904e+00 1.501113254735894387e+01
1.454198139023982650e+00 1.464563311632338660e+01
1.533013763735869173e+00 1.429382028728211296e+01
1.622167675253869179e+00 1.395606981448341699e+01
1.722064123652754741e+00 1.363286336543302824e+01
1.833236441116273152e+00 1.332486527188304315e+01
1.956615318452308294e+00 1.303298741093019864e+01
2.093069478567241681e+00 1.275793176868661583e+01
2.243566877290079198e+00 1.250076867652910373e+01
2.409209234607724959e+00 1.226299593816351141e+01
2.591232034664600281e+00 1.204653882962551670e+01
2.791004525762889266e+00 1.185375009928030998e+01
3.010029720361954375e+00 1.168740996782311292e+01
3.249944395079188197e+00 1.155072612827835776e+01
3.512519090689655954e+00 1.144733374600020070e+01
3.799232233801169478e+00 1.138196277721164229e+01
4.112026763870256119e+00 1.136009154912237840e+01
4.453455971255085188e+00 1.138746702393146215e+01
4.825739657456385778e+00 1.147111349990787410e+01
5.230761439990107675e+00 1.161933594059212993e+01
5.670068752389013866e+00 1.184171997479662863e+01
6.144872844201987760e+00 1.214913189660571824e+01
6.656048780992922076e+00 1.255371866537479875e+01
7.204135444342731454e+00 1.306890790573161887e+01
7.789335531848037064e+00 1.370940790757547489e+01
8.411515557121941100e+00 1.449120762607800117e+01
9.070019697014570781e+00 1.543104356513607733e+01
9.759098195994228675e+00 1.653626068208678035e+01
1.047256727675965848e+01 1.782077896452768684e+01
1.120283332880034166e+01 1.929357162109465307e+01
1.193912612970080289e+01 2.095228656297166481e+01
1.266749884513859215e+01 2.278324640388730771e+01
1.337082802888527411e+01 2.476144846011707301e+01
1.402881362280444222e+01 2.685056475047761637e+01
1.461865405556340392e+01 2.900400483826565434e+01
1.512133057000437120e+01 3.116587212638906124e+01
1.551137411422216061e+01 3.324929524824388238e+01
1.576687764806688818e+01 3.517359379202849823e+01
1.587263564035762542e+01 3.687174240783775048e+01
1.582014406888109548e+01 3.829037080765780843e+01
1.560760042039225226e+01 3.938976376536385970e+01
1.523889631125520694e+01 4.014262076636116205e+01
1.471964499011406424e+01 4.053700227062095962e+01
1.406780903863901599e+01 4.059527875754659476e+01
1.330465684819334626e+01 4.035109202901584524e+01
1.245295389891864346e+01 3.984602922243389855e+01
1.153696275973589280e+01 3.912962281073238557e+01
1.058244308834772340e+01 3.825935060237176089e+01
9.615491855722565262e+00 3.729574678651033537e+01
8.655797243626182080e+00 3.627491301202853435e+01
7.719828139361038843e+00 3.522586647643569080e+01
6.821084922549964347e+00 3.417314541113652382e+01
5.969913550545445702e+00 3.313604921206079723e+01
5.173505558431772400e+00 3.212863843966555066e+01
4.435898076791445099e+00 3.115973461646978748e+01
3.758175882318700367e+00 3.023158556776504113e+01
3.139426774621346006e+00 2.934293039105012113e+01
2.577833300349198886e+00 2.849289330391735220e+01
2.070908924529704098e+00 2.768005465216702987e+01
1.615498030565542198e+00 2.690245090980383225e+01
1.207775920236269673e+00 2.615757467903923938e+01
8.432596727575438766e-01 2.544278281012706344e+01
5.177576419892940818e-01 2.475599944261823637e+01
2.273588990097197282e-01 2.409530087435165058e+01
-3.188123465296088810e-02 2.345895679237623099e+01
-2.639411895169283540e-01 2.284543027570687812e+01
-4.728331481478647014e-01 2.225337779532176441e+01
-6.625436037589157445e-01 2.168165413890279325e+01
-8.362215757933604277e-01 2.112943511804831687e+01
-9.964118305588045565e-01 2.059616295515926865e+01
-1.145665957539499624e+00 2.008136732344345177e+01
-1.286552908202706735e+00 1.958465704217660175e+01
-1.421658995998431596e+00 1.910572007670338479e+01
-1.553587449230170670e+00 1.864432386946263520e+01
-1.684582074018632136e+00 1.820046347527524588e+01
-1.816111429607270233e+00 1.777437773188851011e+01
-1.949658949084558612e+00 1.736639249791313944e+01
-2.086807544509793999e+00 1.697696923873524710e+01
-2.229239606912826854e+00 1.660670502651730374e+01
-2.378737006293747402e+00 1.625633254019887630e+01
-2.537179564850254643e+00 1.592672422582141145e+01
